ensembl_gene_id,external_gene_name,entrezgene_id,hgnc_symbol,logFC_rna,padj_rna,CpG_Beta_diff,padj_meth,logFC_protein,padj_protein,Regulation_Grouping_2
ENSG00000118733,0,0.0,0,-5.50011823870725,3.89916217035273e-16,-0.0356757296832629,1.11948792887853e-16,0.0,1.0,TPDS_TMDE
ENSG00000118804,STBD1,8987.0,STBD1,1.14457757983915,6.3143264945242606e-09,-0.0356757296832629,0.0002717506169088,0.846772500000002,7.1228649297058e-09,TPDE
ENSG00000118946,0,0.0,0,2.21182557738195,1.06799561118451e-10,-0.0356757296832629,1.01641436248369e-16,0.0,1.0,TPDE_TMDS
ENSG00000118985,ELL2,22936.0,ELL2,1.24863752422888,2.93577955697334e-05,-0.0356757296832629,2.37650706974043e-17,0.0613820639907929,0.587086422686282,TPDE_TMDS
ENSG00000119013,NDUFB3,4709.0,NDUFB3,-0.501431809067391,0.0026299537675766,-0.0356757296832629,0.0001825267286032,-1.1279325,1.93523110556302e-08,TMDS
ENSG00000119121,0,0.0,0,-2.63993955276972,8.3259350903866e-11,-0.0356757296832629,7.06888228996684e-07,0.0,1.0,TPDS_TMDE
ENSG00000119125,GDA,9615.0,GDA,-1.23197984281304,0.0739399048921846,-0.0356757296832629,6.3025069964796e-11,-0.732261796736516,0.0091886070527983,TMDS
ENSG00000119147,0,0.0,0,-1.40709643472668,0.043694447220224,-0.0356757296832629,5.16801596189685e-12,0.0,1.0,TPDS_TMDE
ENSG00000119326,CTNNAL1,8727.0,CTNNAL1,-0.820419192404065,1.49900550154224e-05,-0.0356757296832629,2.1024297584759e-05,-0.643045875573369,5.08145543775304e-07,TMDS
ENSG00000119408,NEK6,10783.0,NEK6,1.31851670977361,2.78775079166031e-11,-0.0356757296832629,1.4263171004645202e-14,0.964179166666669,4.94458209030392e-09,TPDE
ENSG00000119411,BSPRY,54836.0,BSPRY,-2.63498338913969,2.62836725304962e-06,-0.0356757296832629,1.44116694862041e-07,-0.982697219754116,4.18317213630426e-07,TPDS
ENSG00000119421,NDUFA8,4702.0,NDUFA8,-0.398751582458584,0.0039545554002923,0.0,1.0,-1.1154375,1.92127373714239e-09,TMDS
ENSG00000119431,HDHD3,81932.0,HDHD3,-1.66763000216286,1.0577852542076501e-17,0.0,1.0,-0.450688065933731,0.0004710786094999,TPDS_TMDE
ENSG00000119457,0,0.0,0,-1.5501597918538,2.33435603732197e-07,-0.0356757296832629,4.59816157743213e-05,0.0,1.0,TPDS_TMDE
ENSG00000119471,HSDL2,84263.0,HSDL2,-0.599647871139337,4.92146975085029e-05,0.0,1.0,-0.653027915090006,5.97020454141705e-07,TMDS
ENSG00000119535,0,0.0,0,2.41559877196447,2.3506635508639802e-14,-0.0356757296832629,4.86622155294944e-12,0.0,1.0,TPDE_TMDS
ENSG00000119547,ONECUT2,9480.0,ONECUT2,1.79500028607269,0.0216774032536331,-0.0356757296832629,2.95073589879956e-23,-0.112729166666664,0.0060273241562578,TPDE_TMDS
ENSG00000119630,PGF,5228.0,PGF,4.56484669212808,2.7222274715633898e-42,0.0,1.0,0.783997500000001,0.0011533543050488,TPDE
ENSG00000119655,NPC2,10577.0,NPC2,0.208509533587764,0.184648519707851,-0.0356757296832629,1.15789816030066e-07,-1.2951325,1.00213977663375e-05,TMDS
ENSG00000119669,IRF2BPL,64207.0,IRF2BPL,-1.20622961212368,2.23806550557919e-14,-0.0356757296832629,1.22880758172431e-14,-0.508726099503316,7.69417967008523e-05,TPDS
ENSG00000119673,ACOT2,10965.0,ACOT2,-2.10813427321889,7.765652099030391e-25,-0.0356757296832629,0.0134689838026496,-0.787058046505987,6.30893568014022e-06,TPDS
ENSG00000119681,LTBP2,4053.0,LTBP2,0.964204080422649,0.0091485818126909,-0.0356757296832629,1.46776037510349e-09,1.07441774957454,0.0001258651839947,TMDE
ENSG00000119689,DLST,1743.0,DLST,-1.40090958934733,1.92342547064417e-50,0.0,1.0,-0.61474876363048,4.11549491281872e-07,TPDS
ENSG00000119698,0,0.0,0,-1.99695660874765,2.94726709513608e-07,-0.0356757296832629,0.0020659544786068,0.0,1.0,TPDS_TMDE
ENSG00000119699,TGFB3,7043.0,TGFB3,0.650893679839346,0.0575936511995752,-0.0356757296832629,1.14031808017642e-07,1.006925,1.2033594391928e-05,TMDE
ENSG00000119703,0,0.0,0,-1.13801732522984,1.82586841824106e-06,-0.0356757296832629,1.18897685040682e-06,0.0,1.0,TPDS_TMDE
ENSG00000119705,SLIRP,81892.0,SLIRP,-0.200918038015278,0.195108572192447,-0.0356757296832629,6.01621277851694e-12,-0.655487500000002,1.28376104591295e-06,TMDS
ENSG00000119711,ALDH6A1,4329.0,ALDH6A1,-4.05344596907033,3.594713205498049e-40,0.0,1.0,-1.08242860384284,5.04966790295285e-06,TPDS
ENSG00000119715,ESRRB,2103.0,ESRRB,-5.60077479083945,2.26092275965775e-51,-0.0356757296832629,1.92214739705341e-17,0.0338716269183028,0.905030957534582,TPDS_TMDE
ENSG00000119723,COQ6,51004.0,COQ6,-1.04818129534398,5.64189454130576e-23,-0.0356757296832629,0.0002832623116694,-0.599999483046102,1.72217596860136e-05,TPDS
ENSG00000119777,TMEM214,54867.0,TMEM214,0.524715306889344,0.0003465630224798,0.0,1.0,0.556596666666673,4.12497428202787e-05,TMDE
ENSG00000119888,EPCAM,4072.0,EPCAM,-3.39029471217533,1.212674019551e-24,-0.0356757296832629,9.63166526776322e-08,-1.43648245899392,1.84344907086549e-08,TPDS
ENSG00000119900,OGFRL1,79627.0,OGFRL1,1.06129958308205,1.26521658667665e-05,-0.0356757296832629,1.11763057733793e-10,0.430650000000002,6.55510856254133e-05,TPDE_TMDS
ENSG00000119917,IFIT3,3437.0,IFIT3,1.32875038102228,2.29670658912343e-08,0.0,1.0,0.501905861140466,7.34850627600746e-05,TPDE
ENSG00000119919,0,0.0,0,3.92034389475428,0.0025619381881728,-0.0356757296832629,1.23106963407619e-15,0.0,1.0,TPDE_TMDS
ENSG00000119922,IFIT2,3433.0,IFIT2,1.40981949184465,5.2479314639996e-08,0.0,1.0,0.401823267613825,0.0013806192751761,TPDE_TMDS
ENSG00000119938,0,0.0,0,2.95342671648648,9.466099463793092e-20,-0.0356757296832629,6.78807404222666e-21,0.0,1.0,TPDE_TMDS
ENSG00000120053,GOT1,2805.0,GOT1,-1.55846594613709,1.28193615536445e-21,-0.0356757296832629,0.0001101609020801,-0.495154783590597,2.08227996733535e-05,TPDS_TMDE
ENSG00000120054,CPN1,1369.0,CPN1,2.56084630612653,0.0076635186054142,-0.0356757296832629,8.10130731398899e-12,0.0264338629615942,0.916653106179463,TPDE_TMDS
ENSG00000120075,0,0.0,0,-2.43848375976731,3.3161967775588005e-10,-0.0356757296832629,0.0467247933407266,0.0,1.0,TPDS_TMDE
ENSG00000120093,0,0.0,0,-1.30321131170254,2.0288431103229602e-10,-0.0356757296832629,1.29065934469694e-15,0.0,1.0,TPDS_TMDE
ENSG00000120094,0,0.0,0,-4.79260938674414,1.30808234000536e-16,-0.0356757296832629,0.0005635808784227,0.0,1.0,TPDS_TMDE
ENSG00000120129,DUSP1,1843.0,DUSP1,1.90552306233985,9.63174210976949e-12,0.0,1.0,0.439693225485684,1.41548425230509e-05,TPDE_TMDS
ENSG00000120149,0,0.0,0,2.30846745271351,0.0003009623088278,-0.0356757296832629,1.81409915966349e-10,0.0,1.0,TPDE_TMDS
ENSG00000120217,CD274,29126.0,CD274,0.716432851457787,0.0001981788504106,0.0,1.0,0.557988910789544,2.16723876753717e-06,TMDE
ENSG00000120251,0,0.0,0,-2.1789873724224,0.0002546676288456,-0.0356757296832629,4.72375532206729e-19,0.0,1.0,TPDS_TMDE
ENSG00000120280,0,0.0,0,1.49870838540008,1.02501954499292e-08,-0.0356757296832629,5.11671980286431e-09,0.0,1.0,TPDE_TMDS
ENSG00000120322,PCDHB8,56128.0,PCDHB8,1.2041631180565,0.0155062501194443,-0.0356757296832629,4.6878129368243e-07,0.240105833333335,0.115721121942677,TPDE_TMDS
ENSG00000120324,0,0.0,0,1.69918657140692,3.3889225144366504e-09,-0.0356757296832629,1.08953773212811e-06,0.0,1.0,TPDE_TMDS
ENSG00000120333,MRPS14,63931.0,MRPS14,-0.1645672200856,0.104374566950872,-0.0356757296832629,0.0006017794283163,-0.665690518784447,4.12991007411959e-05,TMDS
ENSG00000120334,CENPL,91687.0,CENPL,1.40292957645357,8.392749273207111e-09,-0.0356757296832629,6.00536022426606e-08,0.0104011486562956,0.745833715287941,TPDE_TMDS
ENSG00000120436,0,0.0,0,1.29817577334983,0.0362376759817976,-0.0356757296832629,4.2990646183735903e-10,0.0,1.0,TPDE_TMDS
ENSG00000120471,0,0.0,0,-1.70328833357637,2.05192894624828e-05,-0.0356757296832629,5.44211818982087e-13,0.0,1.0,TPDS_TMDE
ENSG00000120498,0,0.0,0,3.21936380141696,2.7231227115348802e-09,-0.0356757296832629,8.40837459179747e-07,0.0,1.0,TPDE_TMDS
ENSG00000120539,MASTL,84930.0,MASTL,0.691106342930675,0.0001037511818472,0.0,1.0,0.690101672084366,0.000620452083838,TMDE
ENSG00000120658,0,0.0,0,-2.3093990299398,3.0923627361544796e-30,-0.0356757296832629,1.1606858399468998e-12,0.0,1.0,TPDS_TMDE
ENSG00000120659,0,0.0,0,2.90007643138128,6.03474995591252e-09,-0.0356757296832629,1.0357238840362001e-18,0.0,1.0,TPDE_TMDS
ENSG00000120686,UFM1,51569.0,UFM1,0.706135098062987,9.47606204871026e-10,-0.0356757296832629,4.75647123689105e-07,0.505140000000003,1.56301516074202e-05,TMDE
ENSG00000120708,TGFBI,7045.0,TGFBI,4.58930057815745,3.57160004369469e-27,-0.0356757296832629,4.63845259224989e-15,0.985498333333338,5.87005238166343e-05,TPDE
ENSG00000120756,PLS1,5357.0,PLS1,-0.96190414495788,0.0058072380624767,0.0,1.0,-0.754970833333329,6.597207936783e-07,TMDS
ENSG00000120833,SOCS2,8835.0,SOCS2,-1.20618270408471,1.35077470029665e-05,-0.0356757296832629,3.61442475300795e-08,-0.0515116666666665,0.770161138590618,TPDS_TMDE
ENSG00000120875,0,0.0,0,2.11898262886993,1.1316724223309599e-13,-0.0356757296832629,1.13543346143835e-09,0.0,1.0,TPDE_TMDS
ENSG00000120913,PDLIM2,64236.0,PDLIM2,-0.867200451622344,8.93505556696419e-06,0.0,1.0,-0.85972,1.03140400878131e-05,TMDS
ENSG00000120915,EPHX2,2053.0,EPHX2,-2.31615951243231,4.65787735918018e-11,-0.0356757296832629,1.52807170123666e-07,-0.805950045681807,8.55915403450672e-05,TPDS
ENSG00000121039,RDH10,157506.0,RDH10,-1.85768261598484,8.19685981440749e-17,-0.0356757296832629,1.62559275260093e-12,-0.0292199999999975,0.799240410126911,TPDS_TMDE
ENSG00000121068,TBX2,6909.0,TBX2,-1.05198534207648,0.0010923648119314,-0.0356757296832629,4.37328533780593e-14,-0.160228333333331,0.123613146432359,TPDS_TMDE
ENSG00000121075,0,0.0,0,2.31723993910867,0.0006042873606105,-0.0356757296832629,1.10834010765452e-17,0.0,1.0,TPDE_TMDS
ENSG00000121152,NCAPH,23397.0,NCAPH,3.00798176442191,6.847021969801279e-22,-0.0356757296832629,2.4113880348104e-22,0.4408225,0.0174207201675404,TPDE_TMDS
ENSG00000121207,0,0.0,0,2.11632506591824,6.53607301963897e-06,-0.0356757296832629,1.74802648782229e-18,0.0,1.0,TPDE_TMDS
ENSG00000121211,0,0.0,0,1.31745472615283,0.0001727809879948,-0.0356757296832629,1.28938977690463e-07,0.0,1.0,TPDE_TMDS
ENSG00000121281,0,0.0,0,1.96393446528344,1.09346887332061e-21,-0.0356757296832629,2.49716009237582e-11,0.0,1.0,TPDE_TMDS
ENSG00000121310,ECHDC2,55268.0,ECHDC2,-0.644833287295625,0.0007471424074603,-0.0356757296832629,1.62937648534558e-12,-0.601210578007198,0.0001556923663969,TMDS
ENSG00000121440,PDZRN3,23024.0,PDZRN3,-1.99334253811025,1.92706304132019e-07,0.0,1.0,-0.260979166666665,0.0462171145490883,TPDS_TMDE
ENSG00000121446,0,0.0,0,1.89766370371618,0.0002342998277921,-0.0356757296832629,1.57006903778585e-07,0.0,1.0,TPDE_TMDS
ENSG00000121552,CSTA,1475.0,CSTA,2.53522040424434,1.1996394780521201e-09,-0.0356757296832629,1.22403915756643e-13,1.07813597615656,7.36459630292847e-06,TPDE
ENSG00000121594,0,0.0,0,2.60965038224415,5.03376498091063e-24,-0.0356757296832629,4.09253837165039e-12,0.0,1.0,TPDE_TMDS
ENSG00000121634,0,0.0,0,-3.28663507300164,5.21787361839306e-07,-0.0356757296832629,2.28076725248572e-06,0.0,1.0,TPDS_TMDE
ENSG00000121653,0,0.0,0,-1.19546557195619,1.45499399059825e-06,-0.0356757296832629,3.6848079212453805e-14,0.0,1.0,TPDS_TMDE
ENSG00000121769,FABP3,2170.0,FABP3,-1.05384813895324,0.0157446149018088,-0.0356757296832629,6.16202040391325e-13,-0.727309279855805,0.0003576500323932,TPDS
ENSG00000121797,CCRL2,9034.0,CCRL2,2.11979501711319,4.01365141154141e-18,-0.0356757296832629,4.38858939211438e-13,0.225540290440061,0.423176029356257,TPDE_TMDS
ENSG00000121807,0,0.0,0,1.06168438074716,0.0066704253833414,-0.0356757296832629,4.08887938249634e-20,0.0,1.0,TPDE_TMDS
ENSG00000121905,0,0.0,0,1.37795102477387,2.63416626078415e-06,-0.0356757296832629,2.13372317719313e-10,0.0,1.0,TPDE_TMDS
ENSG00000121933,0,0.0,0,3.16505080779567,8.26375590151839e-41,-0.0356757296832629,8.640306046468581e-09,0.0,1.0,TPDE_TMDS
ENSG00000121940,CLCC1,23155.0,CLCC1,0.827878702016586,3.7932356175631996e-12,-0.0356757296832629,3.41439081853179e-06,0.563657236895109,2.16754705903617e-07,TMDE
ENSG00000121966,CXCR4,7852.0,CXCR4,2.66578004805528,5.7497363881601805e-24,-0.0356757296832629,1.29043169706063e-09,0.721889234998557,3.21225546436974e-05,TPDE
ENSG00000122043,0,0.0,0,2.18348579775713,0.0003106616704587,-0.0356757296832629,6.33737526997776e-10,0.0,1.0,TPDE_TMDS
ENSG00000122121,XPNPEP2,7512.0,XPNPEP2,-7.36617996827687,1.27203030002504e-49,0.0,1.0,-0.769873333333332,0.0010586373001367,TPDS
ENSG00000122122,SASH3,54440.0,SASH3,2.27154129642915,3.64009832454889e-20,-0.0356757296832629,7.47692183196033e-11,0.876465833333333,2.10722595623452e-06,TPDE
ENSG00000122133,0,0.0,0,8.09352221077675,1.09797019634446e-14,-0.0356757296832629,1.90622438454222e-07,0.0,1.0,TPDE_TMDS
ENSG00000122140,MRPS2,51116.0,MRPS2,-0.479359820863489,0.0002178268935363,-0.0356757296832629,4.06588604938688e-08,-0.686161989674749,2.49092131333745e-07,TMDS
ENSG00000122188,LAX1,54900.0,LAX1,1.60954859222744,4.96982870754943e-07,-0.0356757296832629,1.01076939982814e-11,0.17992749264504,0.398021854971153,TPDE_TMDS
ENSG00000122194,PLG,5340.0,PLG,-6.34615930529235,3.38351974932148e-11,-0.0356757296832629,0.0182956527151864,-0.0550741666666636,0.834522443134291,TPDS_TMDE
ENSG00000122223,0,0.0,0,1.5295857649612,2.80715619192534e-05,-0.0356757296832629,7.12041584095495e-11,0.0,1.0,TPDE_TMDS
ENSG00000122224,0,0.0,0,1.54214253054383,1.92083646556057e-05,-0.0356757296832629,9.35718471905911e-13,0.0,1.0,TPDE_TMDS
ENSG00000122254,0,0.0,0,4.74821397805672,2.0752096529202398e-12,-0.0356757296832629,2.76828772125656e-13,0.0,1.0,TPDE_TMDS
ENSG00000122335,SERAC1,84947.0,SERAC1,-0.503213110114562,3.12081092526645e-05,-0.0356757296832629,7.66172320380054e-18,-0.56644,1.18355685107756e-06,TMDS
ENSG00000122367,LDB3,11155.0,LDB3,0.582110401473165,0.235911562416946,-0.0356757296832629,1.44110184276681e-09,-0.621076280623406,0.0052351209091788,TMDS
ENSG00000122375,0,0.0,0,4.5455980941819,1.30517698206773e-09,-0.0356757296832629,1.93878959283498e-13,0.0,1.0,TPDE_TMDS
ENSG00000122585,NPY,4852.0,NPY,-3.32574266053486,2.1576247028674e-06,-0.0356757296832629,1.14098498909961e-09,-1.39573833333333,4.76351478291838e-05,TPDS
ENSG00000122592,0,0.0,0,-1.90651560917361,1.5164884086726702e-09,-0.0356757296832629,5.8486875347485985e-12,0.0,1.0,TPDS_TMDE
ENSG00000122643,NT5C3A,51251.0,NT5C3A,1.10916556070899,1.84737250282204e-08,-0.0356757296832629,0.0037749776623519,0.401664166666667,0.0011162987014288,TPDE_TMDS
ENSG00000122644,0,0.0,0,1.78168746496664,5.34475946369909e-10,-0.0356757296832629,1.59187085622236e-20,0.0,1.0,TPDE_TMDS
ENSG00000122691,0,0.0,0,1.3220357732725,0.0018482496707133,-0.0356757296832629,7.81425691195166e-20,0.0,1.0,TPDE_TMDS
ENSG00000122694,GLIPR2,152007.0,GLIPR2,1.50571385113552,1.77180452192108e-11,-0.0356757296832629,1.07693058601053e-06,0.288157287604019,0.0318848916146164,TPDE_TMDS
ENSG00000122729,ACO1,48.0,ACO1,-0.989667954949518,0.0001027643233566,-0.0356757296832629,1.88799153325076e-06,-0.787653276001365,7.47717811767035e-05,TMDS
ENSG00000122756,0,0.0,0,-1.71351951461282,0.0115831355043271,-0.0356757296832629,1.58060067427441e-07,0.0,1.0,TPDS_TMDE
ENSG00000122778,KIAA1549,57670.0,KIAA1549,-1.85130509199258,8.21718286790473e-08,-0.0356757296832629,2.75047776068714e-11,0.0350556117885662,0.264854500699161,TPDS_TMDE
ENSG00000122787,0,0.0,0,1.39367004338618,0.026806776432281,-0.0356757296832629,1.54640616676427e-10,0.0,1.0,TPDE_TMDS
ENSG00000122824,0,0.0,0,-3.17066401286466,4.3216251404078403e-19,-0.0356757296832629,1.35502788534108e-06,0.0,1.0,TPDS_TMDE
ENSG00000122862,SRGN,5552.0,SRGN,1.8987801930307,3.57489038615503e-12,-0.0356757296832629,2.8660067703172488e-11,0.485077500000002,0.0178130743351208,TPDE_TMDS
ENSG00000122884,P4HA1,5033.0,P4HA1,2.31483179600008,4.834788780883379e-22,-0.0356757296832629,7.20775944251588e-11,1.49333583333334,4.12934659565945e-09,TPDE
ENSG00000122952,ZWINT,11130.0,ZWINT,1.45024597572342,5.5344762125254e-05,-0.0356757296832629,0.0003460462941849,0.378508333333333,1.85957702638687e-05,TPDE_TMDS
ENSG00000122966,CIT,11113.0,CIT,0.582491882161575,0.197995672408821,-0.0356757296832629,2.56468234996449e-12,0.866765147651602,7.08425688769146e-05,TMDE
ENSG00000122986,HVCN1,84329.0,HVCN1,1.20815622577317,5.90592023524642e-13,-0.0356757296832629,2.07926371389819e-08,0.793667636697543,2.44564055451628e-07,TPDE
ENSG00000123064,DDX54,79039.0,DDX54,0.202193562030697,0.17280152864659,-0.0356757296832629,3.2867922180935105e-14,0.596592682435545,5.19913286519359e-06,TMDE
ENSG00000123080,CDKN2C,1031.0,CDKN2C,1.70771456423588,3.876078471455309e-11,-0.0356757296832629,2.42420690399327e-06,0.608711886259655,8.71690446937403e-08,TPDE
ENSG00000123094,RASSF8,11228.0,RASSF8,-0.991017757816931,1.69122437739491e-08,0.0,1.0,-0.663851666666664,4.91879500373e-08,TMDS
ENSG00000123095,BHLHE41,79365.0,BHLHE41,3.14457309754977,2.6973574225432896e-30,-0.0356757296832629,2.74015614522106e-09,0.735575196311793,0.000850256563029,TPDE
ENSG00000123096,0,0.0,0,1.73575522905848,2.89564806186072e-17,-0.0356757296832629,7.47890594285051e-14,0.0,1.0,TPDE_TMDS
ENSG00000123131,PRDX4,10549.0,PRDX4,2.10032614377839,5.76834458993371e-25,-0.0356757296832629,1.11619449739572e-06,0.954345833333336,7.535884602530941e-09,TPDE
ENSG00000123146,ADGRE5,976.0,ADGRE5,1.1564171047428,1.53179831837569e-08,-0.0356757296832629,1.03328991389383e-07,0.153450289151911,0.345475936831646,TPDE_TMDS
ENSG00000123219,CENPK,64105.0,CENPK,2.80151883752068,4.36420017454658e-18,-0.0356757296832629,4.44602184463558e-06,0.161236063488142,0.0001692657326527,TPDE_TMDS
ENSG00000123329,ARHGAP9,64333.0,ARHGAP9,1.74298072941115,2.65415425432109e-14,-0.0356757296832629,6.83749828716549e-07,0.468880372370871,0.0003260112028146,TPDE_TMDS
ENSG00000123338,NCKAP1L,3071.0,NCKAP1L,2.23331902774661,5.26388737712365e-25,-0.0356757296832629,3.43092626967645e-13,0.911595833333336,1.3701953622961e-07,TPDE
ENSG00000123364,0,0.0,0,2.150281271724,0.0301314510943087,-0.0356757296832629,5.726491700991911e-10,0.0,1.0,TPDE_TMDS
ENSG00000123374,CDK2,1017.0,CDK2,1.12498030894475,2.12411375396582e-11,-0.0356757296832629,1.0282495967329e-07,0.437735913933917,5.91914481795612e-06,TPDE_TMDS
ENSG00000123384,LRP1,4035.0,LRP1,1.46092400271713,1.14692759325805e-09,-0.0356757296832629,5.24682528622031e-19,0.253843739147519,0.0226621879207551,TPDE_TMDS
ENSG00000123388,0,0.0,0,1.3876977818255,0.0012120409879696,-0.0356757296832629,2.3397063545068e-05,0.0,1.0,TPDE_TMDS
ENSG00000123405,0,0.0,0,1.11115860398498,0.0021528264661989,-0.0356757296832629,1.3256329431497398e-11,0.0,1.0,TPDE_TMDS
ENSG00000123453,SARDH,1757.0,SARDH,-2.16792128035115,1.49797887865406e-11,-0.0356757296832629,0.0071988132231366,-0.789407499999999,0.0001396468361151,TPDS
ENSG00000123454,DBH,1621.0,DBH,-2.00679887695353,5.67529310135964e-13,-0.0356757296832629,0.0194160724300353,0.0220184597428275,0.890453073873778,TPDS_TMDE
ENSG00000123472,ATPAF1,64756.0,ATPAF1,-0.788336375126309,5.65330698098945e-13,-0.0356757296832629,0.0176659665751525,-0.584795881515201,8.65100705302779e-06,TMDS
ENSG00000123473,0,0.0,0,1.66186442984943,3.20035267793404e-08,-0.0356757296832629,1.22807758716915e-15,0.0,1.0,TPDE_TMDS
ENSG00000123485,HJURP,55355.0,HJURP,3.55530624744035,2.85404187484792e-16,-0.0356757296832629,2.25090308024784e-05,0.0434688150205422,0.884076447924179,TPDE_TMDS
ENSG00000123496,0,0.0,0,-1.77494266505131,4.66126687780253e-06,-0.0356757296832629,1.78429720740237e-06,0.0,1.0,TPDS_TMDE
ENSG00000123545,NDUFAF4,29078.0,NDUFAF4,-0.433170082097587,9.40675456446892e-05,-0.0356757296832629,1.82878709074919e-13,-0.735779166666663,1.07044559622534e-07,TMDS
ENSG00000123561,SERPINA7,6906.0,SERPINA7,-1.5959296076621,0.0005063886118156,-0.0356757296832629,9.84262879033238e-07,0.0618266666666713,0.788781831486325,TPDS_TMDE
ENSG00000123572,NRK,203447.0,NRK,-6.14287527892624,3.5258960305082e-35,-0.0356757296832629,6.3885532831741405e-09,-0.331879166666665,0.207583259095125,TPDS_TMDE
ENSG00000123609,NMI,9111.0,NMI,1.29211595492273,1.00713811135451e-14,-0.0356757296832629,1.3837222135382e-09,0.804280833333335,4.44070385553409e-08,TPDE
ENSG00000123610,TNFAIP6,7130.0,TNFAIP6,6.1080633500381,7.94072842665092e-54,-0.0356757296832629,1.6356466796355498e-18,1.5058575,2.00107321094653e-07,TPDE
ENSG00000123612,ACVR1C,130399.0,ACVR1C,-1.15849125752054,0.0005816426266386,-0.0356757296832629,1.42829796124129e-08,0.14826573965446,0.474068177347161,TPDS_TMDE
ENSG00000123684,LPGAT1,9926.0,LPGAT1,0.848645217003658,1.65704366209298e-05,-0.0356757296832629,0.0005559299145057,0.663397838797286,1.5362224601112e-06,TMDE
ENSG00000123700,0,0.0,0,2.70026599839271,2.1420284998779297e-12,-0.0356757296832629,2.83661568542135e-05,0.0,1.0,TPDE_TMDS
ENSG00000123836,PFKFB2,5208.0,PFKFB2,-2.29610168881107,8.405649973184039e-22,0.0,1.0,-0.93822833333333,1.78776294356249e-05,TPDS
ENSG00000123892,RAB38,23682.0,RAB38,1.1389826602486,0.0001397957099897,0.0,1.0,0.405856666666668,7.31235453844985e-07,TPDE_TMDS
ENSG00000123975,CKS2,1164.0,CKS2,1.01819099161607,0.0028367556742288,-0.0356757296832629,0.0069792157041999,0.03291614267056,0.828075351773505,TPDE_TMDS
ENSG00000123989,CHPF,79586.0,CHPF,1.67794945586995,1.33662629107127e-09,-0.0356757296832629,0.0017233267272452,0.561765037679525,0.0004829395688856,TPDE
ENSG00000124003,0,0.0,0,-3.1340717786331,1.65740771476709e-08,-0.0356757296832629,0.0001599368113102,0.0,1.0,TPDS_TMDE
ENSG00000124019,0,0.0,0,1.85418731755165,1.90280377062343e-07,-0.0356757296832629,3.57393752205648e-09,0.0,1.0,TPDE_TMDS
ENSG00000124102,PI3,5266.0,PI3,4.12360721692989,1.22670707478733e-06,-0.0356757296832629,2.47162550355523e-12,-0.776869999999998,0.0038378647283785,TMDS
ENSG00000124107,SLPI,6590.0,SLPI,0.519608854926827,0.580125888506659,-0.0356757296832629,1.5253952858696901e-15,-1.91551083333333,0.0002576661010575,TMDS
ENSG00000124116,0,0.0,0,2.8230904989085,1.0876623380758e-08,-0.0356757296832629,5.372589507324209e-13,0.0,1.0,TPDE_TMDS
ENSG00000124126,PREX1,57580.0,PREX1,1.57732074984181,8.975048867881431e-23,-0.0356757296832629,0.0018794985884168,0.557375833333336,3.42269965155494e-06,TPDE
ENSG00000124140,SLC12A5,57468.0,SLC12A5,1.30715232572493,6.64758758847356e-07,-0.0356757296832629,9.21887352318497e-20,0.282324166666668,0.210986696504195,TPDE_TMDS
ENSG00000124145,SDC4,6385.0,SDC4,-0.5676587576334,0.0531451443079731,-0.0356757296832629,2.9157244917999e-09,-0.731645833333332,3.53780912007151e-06,TMDS
ENSG00000124157,0,0.0,0,-8.47148160678081,5.3664030326247e-27,-0.0356757296832629,3.6961045575290094e-12,0.0,1.0,TPDS_TMDE
ENSG00000124171,PARD6B,84612.0,PARD6B,-1.25125744879484,3.6719196107683e-10,-0.0356757296832629,1.78525401439455e-07,-0.292780833333329,0.0012244499337039,TPDS_TMDE
ENSG00000124172,ATP5F1E,514.0,ATP5F1E,0.0179173802949383,0.906122262433547,-0.0356757296832629,6.73196781535491e-05,-0.827604426913956,2.7233739852558e-07,TMDS
ENSG00000124191,0,0.0,0,1.46177809778419,1.57046384577236e-05,-0.0356757296832629,6.709781898279549e-18,0.0,1.0,TPDE_TMDS
ENSG00000124203,0,0.0,0,1.58268335550582,1.76703104030174e-05,-0.0356757296832629,2.10639026337333e-16,0.0,1.0,TPDE_TMDS
ENSG00000124212,PTGIS,5740.0,PTGIS,3.5702327275405,4.5938514526191e-06,-0.0356757296832629,4.10180331356496e-06,0.598199166666667,0.0113134937180214,TPDE
ENSG00000124225,0,0.0,0,1.98616489291323,2.02446761722052e-07,-0.0356757296832629,7.588982046530501e-16,0.0,1.0,TPDE_TMDS
ENSG00000124253,PCK1,5105.0,PCK1,-4.3416699142748,8.09343815953271e-13,-0.0356757296832629,1.30994939577058e-07,-1.081055,3.14976244224378e-05,TPDS
ENSG00000124256,0,0.0,0,2.27437253114959,8.205590240334269e-11,-0.0356757296832629,1.71002448440467e-08,0.0,1.0,TPDE_TMDS
ENSG00000124299,PEPD,5184.0,PEPD,-2.6363142158076,3.87168956920405e-28,-0.0356757296832629,0.0008389312058002,-0.939695833333329,4.83370765370299e-06,TPDS
ENSG00000124370,MCEE,84693.0,MCEE,0.0383217738497988,0.824248922763028,-0.0356757296832629,0.0007883670638728,-0.632680174168225,1.15274901653658e-05,TMDS
ENSG00000124374,PAIP2B,400961.0,PAIP2B,-1.26798765962431,0.0004074687038983,-0.0356757296832629,0.0004246173561146,-0.825712499999996,6.97404878472146e-06,TPDS
