epoch,loss,val_loss
0,1.203540325164795,1.072702407836914
1,1.0581516027450562,1.0623929500579834
2,1.048826813697815,1.05679452419281
3,1.0415650606155396,1.0451109409332275
4,1.0346848964691162,1.0428736209869385
5,1.026902198791504,1.0365824699401855
6,1.0290378332138062,1.031240463256836
7,1.0207449197769165,1.0311022996902466
8,1.0189921855926514,1.0296423435211182
9,1.0149633884429932,1.0264277458190918
10,1.0140247344970703,1.028080940246582
11,1.0098659992218018,1.0256712436676025
12,1.0058295726776123,1.0231218338012695
13,1.0041106939315796,1.0203089714050293
14,1.004347801208496,1.0168025493621826
15,1.0028306245803833,1.015350103378296
16,1.002543568611145,1.0128495693206787
17,0.9982167482376099,1.0153659582138062
18,0.9958693385124207,1.0109797716140747
19,0.9976922869682312,1.0137659311294556
20,0.9937196373939514,1.0035978555679321
21,0.9949047565460205,1.0080305337905884
22,0.992362380027771,1.0082263946533203
23,0.990803599357605,1.0031459331512451
24,0.9885900616645813,1.0062696933746338
25,0.9870001673698425,1.0052310228347778
26,0.9834052324295044,0.9982041120529175
27,0.9826421737670898,0.9932698607444763
28,0.9799013137817383,0.9900202751159668
29,0.975911557674408,0.9901211261749268
30,0.9723891615867615,0.9877060651779175
31,0.9717339277267456,0.9808034300804138
32,0.9692750573158264,0.982673168182373
33,0.9662516713142395,0.9782737493515015
34,0.9604506492614746,0.972039520740509
35,0.9552297592163086,0.972192645072937
36,0.9547731876373291,0.9657717347145081
37,0.9479876160621643,0.9621955156326294
38,0.9438045620918274,0.9558193683624268
39,0.9387187361717224,0.9540592432022095
40,0.9363736510276794,0.9515352845191956
41,0.9313828945159912,0.9454914331436157
42,0.9283908605575562,0.9436929821968079
43,0.9244863986968994,0.9404900074005127
44,0.9208929538726807,0.9365200996398926
45,0.9179243445396423,0.9315149188041687
46,0.9147799015045166,0.9326790571212769
47,0.913122832775116,0.9260167479515076
48,0.9073102474212646,0.9231200218200684
49,0.9064868092536926,0.9222245812416077
50,0.904983639717102,0.9174152612686157
